catalog_name,product_name,product_url,product_reviews,product_stars,price,pic_url
Video Games,$25 Playstation Store Gift Card - PS4 [Digital…,https://www.amazon.com/25-Playstation-Store-Gift-Card/dp/B07C438TMN/ref=zg_bs_videogames_11?_encoding=UTF8&psc=1&refRID=TPNA5QVRF3VFM4QW6S2J,"30,779",4.5 out of 5 stars,$25.00,"https://images-na.ssl-images-amazon.com/images/I/71mZxbOlakL._AC_UL200_SR200,200_.jpg"
Video Games,$100 PlayStation Store Gift Card - PS3/PS4/PS…,https://www.amazon.com/100-PlayStation-Store-Gift-Card/dp/B00K59HKIQ/ref=zg_bs_videogames_12?_encoding=UTF8&psc=1&refRID=TPNA5QVRF3VFM4QW6S2J,"30,779",4.5 out of 5 stars,$99.99,"https://images-na.ssl-images-amazon.com/images/I/71L18q2vqCL._AC_UL200_SR200,200_.jpg"
Video Games,Madden NFL 19 - Xbox One,https://www.amazon.com/Madden-NFL-19-Xbox-One/dp/B07D9CVWQH/ref=zg_bs_videogames_13?_encoding=UTF8&psc=1&refRID=TPNA5QVRF3VFM4QW6S2J,not found,not found,$59.99,"https://images-na.ssl-images-amazon.com/images/I/71QwVFtqbDL._AC_UL200_SR200,200_.jpg"
Video Games,Nintendo Switch - Neon Blue and Red Joy-Con,https://www.amazon.com/Nintendo-Switch-Neon-Blue-Red-Joy/dp/B01MUAGZ49/ref=zg_bs_videogames_14?_encoding=UTF8&psc=1&refRID=TPNA5QVRF3VFM4QW6S2J,"4,331",4.5 out of 5 stars,$299.00,"https://images-na.ssl-images-amazon.com/images/I/71ivrWiYkLL._AC_UL200_SR200,200_.jpg"
Video Games,Pernos 2Pack 10foot 3Meter Extension Cable for…,https://www.amazon.com/Pernos-Extension-Classic-Controller-Nintendo-Wii/dp/B01NBP57V1/ref=zg_bs_videogames_15?_encoding=UTF8&psc=1&refRID=TPNA5QVRF3VFM4QW6S2J,148,3.9 out of 5 stars,$12.99,"https://images-na.ssl-images-amazon.com/images/I/71xIrXnwxxL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing","Dual Brush Pens Art Marker Fine Tip, Colored Fine Point Pens Calligraphy Bullet Journal Dual…",https://www.amazon.com/Colored-Calligraphy-Journal-Coloring-Supplies/dp/B07BHD4BBP/ref=zg_bs_arts-crafts_1?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,1,3.0 out of 5 stars,$7.99,"https://images-na.ssl-images-amazon.com/images/I/71I-wp9jbnL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing",singer 218 60-Inch Tape Measure,https://www.amazon.com/Singer-218-60-Inch-Tape-Measure/dp/B000B7Q9FM/ref=zg_bs_arts-crafts_2?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,873,4.5 out of 5 stars,$4.77,"https://images-na.ssl-images-amazon.com/images/I/71uiVgZknDL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing","Acrylic Paint Set, Shuttle Art 16 x12ml Tubes Artist Quality Non Toxic Rich Pigments Colors Great for…",https://www.amazon.com/Shuttle-Art-Pigments-Professional-Painting/dp/B073BFF65P/ref=zg_bs_arts-crafts_3?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,127,4.2 out of 5 stars,$6.99,"https://images-na.ssl-images-amazon.com/images/I/71typDO9FZL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing","Shilor Metallic Markers Paints Pens, Fine Point Metallic Marker Pens for Black Paper, Glass, Rock…",https://www.amazon.com/Shilor-Metallic-Markers-Paints-Painting/dp/B07BJ46G1D/ref=zg_bs_arts-crafts_4?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,15,4.4 out of 5 stars,$6.75,"https://images-na.ssl-images-amazon.com/images/I/8183qMZg1OL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing",Cricut EasyPress,https://www.amazon.com/Cricut-2004176-EasyPress/dp/B072VVRPC4/ref=zg_bs_arts-crafts_5?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,355,4.5 out of 5 stars,$109.99,"https://images-na.ssl-images-amazon.com/images/I/71it4t9QjbL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing","Apple Barrel Acrylic Paint Set, 18 Piece (2-Ounce), PROMOABI Assorted Colors I",https://www.amazon.com/Apple-Barrel-Acrylic-PROMOABI-Assorted/dp/B00ATJSD8I/ref=zg_bs_arts-crafts_6?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,"1,264",4.5 out of 5 stars,$18.34,"https://images-na.ssl-images-amazon.com/images/I/91JSAHCGoUL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing",Tulip 32378 One Step 18-Color Tie-Dye Kit,https://www.amazon.com/Tulip-32378-Step-18-Color-Tie-Dye/dp/B00KIN1JKE/ref=zg_bs_arts-crafts_7?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,674,4.6 out of 5 stars,$14.49,"https://images-na.ssl-images-amazon.com/images/I/913nuoCMibL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing","Sargent Art 36 Count Premium Pink Eraser Class Pack, Best Buy Assortment, 36-1012",https://www.amazon.com/Sargent-Art-Premium-Assortment-36-1012/dp/B00JPAY9LM/ref=zg_bs_arts-crafts_8?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,177,4.8 out of 5 stars,$11.99,"https://images-na.ssl-images-amazon.com/images/I/81bJPp%2BKwOL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing",Strathmore Series 400 Sketch Pads 9 in. x 12 in. - pad of 100,https://www.amazon.com/Strathmore-400-Sketch-Pads-12/dp/B0027A39PY/ref=zg_bs_arts-crafts_9?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,"1,454",4.7 out of 5 stars,$10.43,"https://images-na.ssl-images-amazon.com/images/I/51S9ExeLSCL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing","Cricut Standard Grip Mat, 12""x12"", 2 Mats",https://www.amazon.com/Cricut-Standard-Grip-Mat-Mats/dp/B00BSK750Y/ref=zg_bs_arts-crafts_10?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,"2,546",4.3 out of 5 stars,$8.89,"https://images-na.ssl-images-amazon.com/images/I/91jPYKWxFdL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing",VELCRO Brand - Sticky Back Hook and Loop Fasteners | Perfect for Home or Office | General…,https://www.amazon.com/VELCRO-Brand-Fasteners-Perfect-General/dp/B000TGSPV6/ref=zg_bs_arts-crafts_11?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,"1,023",4.0 out of 5 stars,$2.98,"https://images-na.ssl-images-amazon.com/images/I/51Ip6a88-WL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing","Canson XL Series Watercolor Textured Paper Pad for Paint, Pencil, Ink, Charcoal, Pastel, and…",https://www.amazon.com/Canson-Watercolor-Textured-Charcoal-100510941/dp/B004M59O4C/ref=zg_bs_arts-crafts_12?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,625,4.6 out of 5 stars,$5.50,"https://images-na.ssl-images-amazon.com/images/I/81jLcqZiP9L._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing",Pro Size Polishing Cleaning Cloth |100% Cotton| Made in USA for Gold Silver and Platinum…,https://www.amazon.com/Polishing-Cleaning-Platinum-Jewelry-Tarnish/dp/B01LIJED4U/ref=zg_bs_arts-crafts_13?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,311,4.9 out of 5 stars,$8.95,"https://images-na.ssl-images-amazon.com/images/I/91C3CcGnOkL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing","Fiskars 94337097J Left-handed Pointed-tip Kids Scissors 5 Inch, Color Received May Vary",https://www.amazon.com/Fiskars-94337097J-Left-handed-Pointed-tip-Scissors/dp/B0020MLI4S/ref=zg_bs_arts-crafts_14?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,496,4.5 out of 5 stars,$2.47,"https://images-na.ssl-images-amazon.com/images/I/71MheSKbqVL._AC_UL200_SR200,200_.jpg"
"Arts, Crafts & Sewing","Best Crafts 12"" X 10' Feet Roll Transfer Paper w/ Grid- Perfect Alignment of Cameo or Cricut Self…",https://www.amazon.com/Best-Transfer-Alignment-Adhesive-Surfaces/dp/B017Y20RI6/ref=zg_bs_arts-crafts_15?_encoding=UTF8&psc=1&refRID=191MHCMBN03PQ8A6ZVEY,"1,991",4.4 out of 5 stars,$14.99,"https://images-na.ssl-images-amazon.com/images/I/41ZIUx9hPiL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com Gift Card Balance Reload,https://www.amazon.com/Amazon-com-Gift-Card-Balance-Reload/dp/B00IX1I3G6/ref=zg_bs_gift-cards_1?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"22,548",4.6 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/511cuk5wVnL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com eGift Cards,https://www.amazon.com/Amazon-1_US_Email-eGift-Card/dp/B004LLIKVU/ref=zg_bs_gift-cards_2?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"82,936",4.7 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/41HIBCiSxzL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com eGift Cards,https://www.amazon.com/Amazon-eGift-Card-Birthday-Balloons/dp/B01FIS88SY/ref=zg_bs_gift-cards_3?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"82,936",4.7 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/41aFjOEn4HL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com eGift Cards,https://www.amazon.com/Amazon-eGift-Card-Wish-Big/dp/B01FIS82WQ/ref=zg_bs_gift-cards_4?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"82,936",4.7 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/51R8c8Yb9xL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com eGift Cards,https://www.amazon.com/Amazon-eGift-Card-Black/dp/B01M1NQ1CE/ref=zg_bs_gift-cards_5?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"82,936",4.7 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/41LeJFBg4rL._AC_UL200_SR200,200_.jpg"
Gift Cards,App Store & iTunes Gift Cards - Email Delivery,https://www.amazon.com/App-Store-iTunes-Gift-Cards/dp/B075Y8WBTS/ref=zg_bs_gift-cards_6?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,797,4.1 out of 5 stars,$25.00,"https://images-na.ssl-images-amazon.com/images/I/51M8gkpEcxL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com eGift Cards,https://www.amazon.com/Amazon-eGift-Card-Birthday-Greetings/dp/B00BWDH368/ref=zg_bs_gift-cards_7?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"82,936",4.7 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/41S8%2BuUAEIL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com Gift Card for Any Amount in a Birthday Pop-Up Box,https://www.amazon.com/Amazon-com-Gift-Card-Birthday-Pop-Up/dp/B06ZY43PDR/ref=zg_bs_gift-cards_8?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,635,4.8 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/71VoEvoetOL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com Gift Cards - Print at Home,https://www.amazon.com/Amazon-Gift-Card-Birthday-Balloons/dp/B01FIS7AU6/ref=zg_bs_gift-cards_9?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"17,436",4.7 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/41GAgBgSuEL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com Gift Card in a Gold Reveal,https://www.amazon.com/Amazon-com-Gift-Card-Gold-Reveal/dp/B072F9T6VX/ref=zg_bs_gift-cards_10?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,408,4.7 out of 5 stars,$15.00,"https://images-na.ssl-images-amazon.com/images/I/71tuXbbE0TL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com Gift Card in a Mini Envelope,https://www.amazon.com/Amazon-com-Gift-Card-Envelope-Black/dp/B06WVJBLBQ/ref=zg_bs_gift-cards_11?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,602,4.7 out of 5 stars,$10.00,"https://images-na.ssl-images-amazon.com/images/I/81sJe21t0JL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com eGift Cards,https://www.amazon.com/Amazon-eGift-Card-Animated-Birthday/dp/B07CLMP15H/ref=zg_bs_gift-cards_12?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"82,936",4.7 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/41NdHmPaj2L._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com Gift Card in a Birthday Cupcake Tin,https://www.amazon.com/Amazon-com-Gift-Card-Birthday-Cupcake/dp/B01C9MW8Z6/ref=zg_bs_gift-cards_13?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"3,008",4.8 out of 5 stars,$25.00,"https://images-na.ssl-images-amazon.com/images/I/812v4i0vRdL._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com eGift Cards,https://www.amazon.com/Amazon-eGift-Card-Generic-Icons/dp/B0145WHYKC/ref=zg_bs_gift-cards_14?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"82,936",4.7 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/41AoOI9z88L._AC_UL200_SR200,200_.jpg"
Gift Cards,Amazon.com eGift Cards,https://www.amazon.com/Amazon-eGift-Card-Thank-grid/dp/B01N2QN6EN/ref=zg_bs_gift-cards_15?_encoding=UTF8&psc=1&refRID=8NCH08EX6HV063530WMR,"82,936",4.7 out of 5 stars,$50.00,"https://images-na.ssl-images-amazon.com/images/I/41mKwVczsBL._AC_UL200_SR200,200_.jpg"
Camera & Photo,Fujifilm INSTAX Mini Instant Film Twin Pack (White),https://www.amazon.com/Fujifilm-INSTAX-Instant-Twin-Pack/dp/B00EB4ADQW/ref=zg_bs_photo_1?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,"4,829",4.4 out of 5 stars,$12.60,"https://images-na.ssl-images-amazon.com/images/I/813oF-FY01L._AC_UL200_SR200,200_.jpg"
Camera & Photo,"Wyze Cam 1080p HD Indoor Wireless Smart Home Camera with Night Vision, 2-Way Audio, Works…",https://www.amazon.com/Wyze-Indoor-Wireless-Camera-Vision/dp/B076H3SRXG/ref=zg_bs_photo_2?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,"1,323",4.0 out of 5 stars,$25.98,"https://images-na.ssl-images-amazon.com/images/I/51H5U1Q8RRL._AC_UL200_SR200,200_.jpg"
Camera & Photo,"Fujifilm Instax Mini Instant Film (3 Twin Packs, 60 Total Pictures) - International Version",https://www.amazon.com/Fujifilm-Instax-Instant-Packs-Pictures/dp/B00O4OR4GQ/ref=zg_bs_photo_3?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,"2,821",4.4 out of 5 stars,$36.99,"https://images-na.ssl-images-amazon.com/images/I/51gLOwn9ElL._AC_UL200_SR200,200_.jpg"
Camera & Photo,Fujifilm Instax Mini Film Value Pack - 60 Images,https://www.amazon.com/Fujifilm-Instax-Mini-Film-Value/dp/B01E3QM34W/ref=zg_bs_photo_4?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,"1,594",4.3 out of 5 stars,$36.49,"https://images-na.ssl-images-amazon.com/images/I/816QPPCMzML._AC_UL200_SR200,200_.jpg"
Camera & Photo,Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision and 2…,https://www.amazon.com/Wyze-1080p-Indoor-Camera-Vision/dp/B07DGR98VQ/ref=zg_bs_photo_5?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,132,4.4 out of 5 stars,$37.99,"https://images-na.ssl-images-amazon.com/images/I/31dz6wCIWML._AC_UL200_SR200,200_.jpg"
Camera & Photo,Neewer 50-In-1 Action Camera Accessory Kit for GoPro Hero Session/5 Hero 1 2 3 3+ 4 5 6…,https://www.amazon.com/Neewer-Accessory-Session-VicTsing-Lightdow/dp/B01171X0UW/ref=zg_bs_photo_6?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,"1,136",4.2 out of 5 stars,$21.99,"https://images-na.ssl-images-amazon.com/images/I/81IrtcgZVML._AC_UL200_SR200,200_.jpg"
Camera & Photo,Fujifilm Instax Mini 9 - Ice Blue Instant Camera,https://www.amazon.com/Fujifilm-Instax-Mini-Instant-Camera/dp/B06WW64YM6/ref=zg_bs_photo_7?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,"2,051",4.4 out of 5 stars,$56.00,"https://images-na.ssl-images-amazon.com/images/I/817aVWYpblL._AC_UL200_SR200,200_.jpg"
Camera & Photo,"YI 1080p Home Camera, Indoor IP Security Surveillance System with Night Vision for Home…",https://www.amazon.com/YI-Security-Surveillance-Monitor-Android/dp/B01CW4AR9K/ref=zg_bs_photo_8?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,"2,565",3.9 out of 5 stars,$30.99,"https://images-na.ssl-images-amazon.com/images/I/31IWy7IjmNL._AC_UL200_SR200,200_.jpg"
Camera & Photo,YI Dome Camera Pan/Tilt/Zoom Wireless IP Indoor Security Surveillance System 720p HD Night…,https://www.amazon.com/YI-Wireless-Security-Surveillance-Auto-Cruise/dp/B01CW4BG4K/ref=zg_bs_photo_9?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,"4,827",4.0 out of 5 stars,$37.99,"https://images-na.ssl-images-amazon.com/images/I/518VUWYrjjL._AC_UL200_SR200,200_.jpg"
Camera & Photo,Aurosports 10x25 Folding High Powered Binoculars With Weak Light Night Vision Clear…,https://www.amazon.com/Aurosports-Folding-Binoculars-Watching-Concerts/dp/B06XT7M6P5/ref=zg_bs_photo_10?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,603,4.4 out of 5 stars,$27.80,"https://images-na.ssl-images-amazon.com/images/I/71UljkSMYsL._AC_UL200_SR200,200_.jpg"
Camera & Photo,"Victure Trail Camera 1080P 12MP Wildlife Camera Motion Activated Night Vision 20m with 2.4""…",https://www.amazon.com/Victure-Wildlife-Activated-Waterproof-Security/dp/B07B51ZJWL/ref=zg_bs_photo_11?_encoding=UTF8&psc=1&refRID=HVY5HNZCC2MS64B1CQRP,29,4.0 out of 5 stars,$59.99,"https://images-na.ssl-images-amazon.com/images/I/71tHolPQExL._AC_UL200_SR200,200_.jpg"
